base_name_en;rank;condition_en;item_en;stack;percentage
Kulu-Ya-Ku;MR;Investigación (Bronce);Hueso ultraduro;1;18.0
Kulu-Ya-Ku;MR;Investigación (Bronce);Gran pluma Kulu-Ya-Ku;1;15.0
Kulu-Ya-Ku;MR;Investigación (Bronce);Gran pico Kulu-Ya-Ku;1;11.0
Kulu-Ya-Ku;MR;Investigación (Bronce);Gema mística de wyvern;1;3.0
Kulu-Ya-Ku;MR;Investigación (Plata);Gran pluma Kulu-Ya-Ku;1;28.0
Kulu-Ya-Ku;MR;Investigación (Plata);Gran pico Kulu-Ya-Ku;1;23.0
Kulu-Ya-Ku;MR;Investigación (Plata);Piel gruesa de Kulu-Ya-Ku;2;20.0
Kulu-Ya-Ku;MR;Investigación (Plata);Esquirla de Kulu-Ya-Ku;2;18.0
Kulu-Ya-Ku;MR;Investigación (Plata);Gema mística de wyvern;1;11.0
Kulu-Ya-Ku;MR;Investigación (Oro);Gran pluma Kulu-Ya-Ku;1;30.0
Kulu-Ya-Ku;MR;Investigación (Oro);Gran pico Kulu-Ya-Ku;1;24.0
Kulu-Ya-Ku;MR;Investigación (Oro);Gema mística de wyvern;1;17.0
Kulu-Ya-Ku;MR;Investigación (Oro);Piel gruesa de Kulu-Ya-Ku;3;16.0
Kulu-Ya-Ku;MR;Investigación (Oro);Esquirla de Kulu-Ya-Ku;3;13.0
Kulu-Ya-Ku;MR;Tierras del destino (Bajo);Hueso de dracovena feroz;1;63.0
Kulu-Ya-Ku;MR;Tierras del destino (Bajo);Pluma colorida;1;37.0
Kulu-Ya-Ku;MR;Tierras del destino (Medio);Pluma colorida;1;63.0
Kulu-Ya-Ku;MR;Tierras del destino (Medio);Hueso de dracovena feroz;1;37.0
Kulu-Ya-Ku;MR;Tierras del destino (Alto);Pluma colorida;1;100.0
Kulu-Ya-Ku;MR;Tierras del destino (Curtido);Pluma colorida;1;100.0
Pukei-Pukei;LR;Quitar;Escama de Pukei-Pukei;1;100.0
Pukei-Pukei;LR;Cotado / Captura;Escama de Pukei-Pukei;1;31.0
Pukei-Pukei;LR;Cotado / Captura;Caparazón de Pukei-Pukei;1;24.0
Pukei-Pukei;LR;Cotado / Captura;Péndola de Pukei-Pukei;1;18.0
Pukei-Pukei;LR;Cotado / Captura;Vesícula de Pukei-Pukei;1;15.0
Pukei-Pukei;LR;Cotado / Captura;Cola de Pukei-Pukei;1;12.0
Pukei-Pukei;LR;Romper: Cabeza;Vesícula de Pukei-Pukei;1;75.0
Pukei-Pukei;LR;Romper: Cabeza;Escama de Pukei-Pukei;2;25.0
Pukei-Pukei;LR;Romper: Alas;Péndola de Pukei-Pukei;1;80.0
Pukei-Pukei;LR;Romper: Alas;Escama de Pukei-Pukei;1;20.0
Pukei-Pukei;LR;Romper: Espalda;Caparazón de Pukei-Pukei;1;80.0
Pukei-Pukei;LR;Romper: Espalda;Escama de Pukei-Pukei;1;20.0
Pukei-Pukei;LR;Destello brillante;Escama de Pukei-Pukei;1;50.0
Pukei-Pukei;LR;Destello brillante;Péndola de Pukei-Pukei;1;28.0
Pukei-Pukei;LR;Destello brillante;Lágrima de wyvern;1;22.0
Pukei-Pukei;LR;Cortado: cola;Cola de Pukei-Pukei;1;80.0
Pukei-Pukei;LR;Cortado: cola;Caparazón de Pukei-Pukei;1;20.0
Pukei-Pukei;LR;Camarada;Escama de Pukei-Pukei;1;50.0
Pukei-Pukei;LR;Camarada;Péndola de Pukei-Pukei;1;28.0
Pukei-Pukei;LR;Camarada;Lágrima de wyvern;1;22.0
Pukei-Pukei;LR;Cortabolsas;Escama de Pukei-Pukei;1;44.0
Pukei-Pukei;LR;Cortabolsas;Caparazón de Pukei-Pukei;1;32.0
Pukei-Pukei;LR;Cortabolsas;Péndola de Pukei-Pukei;1;24.0
Pukei-Pukei;LR;Manto de bandido ;Escama grande;1;100.0
Pukei-Pukei;LR;Investigación (Bronce);Caparazón de Pukei-Pukei;1;24.0
Pukei-Pukei;LR;Investigación (Bronce);Escama de Pukei-Pukei;1;22.0
Pukei-Pukei;LR;Investigación (Bronce);Vesícula de veneno;1;19.0
Pukei-Pukei;LR;Investigación (Bronce);Péndola de Pukei-Pukei;1;16.0
Pukei-Pukei;LR;Investigación (Bronce);Hueso monstruo mediano;2;10.0
Pukei-Pukei;LR;Investigación (Bronce);Vesícula de Pukei-Pukei;1;9.0
Pukei-Pukei;LR;Investigación (Plata);Péndola de Pukei-Pukei;1;30.0
Pukei-Pukei;LR;Investigación (Plata);Vesícula de Pukei-Pukei;1;25.0
Pukei-Pukei;LR;Investigación (Plata);Vesícula de veneno;2;16.0
Pukei-Pukei;LR;Investigación (Plata);Escama de Pukei-Pukei;2;15.0
Pukei-Pukei;LR;Investigación (Plata);Caparazón de Pukei-Pukei;2;14.0
Pukei-Pukei;LR;Investigación (Oro);Péndola de Pukei-Pukei;1;38.0
Pukei-Pukei;LR;Investigación (Oro);Vesícula de Pukei-Pukei;1;30.0
Pukei-Pukei;LR;Investigación (Oro);Vesícula de veneno;3;12.0
Pukei-Pukei;LR;Investigación (Oro);Caparazón de Pukei-Pukei;3;10.0
Pukei-Pukei;LR;Investigación (Oro);Escama de Pukei-Pukei;3;10.0
Pukei-Pukei;HR;Quitar;Escama de Pukei-Pukei+;1;100.0
Pukei-Pukei;HR;Cotado / Captura;Escama de Pukei-Pukei+;1;29.0
Pukei-Pukei;HR;Cotado / Captura;Coraza de Pukei-Pukei;1;22.0
Pukei-Pukei;HR;Cotado / Captura;Ala de Pukei-Pukei;1;18.0
Pukei-Pukei;HR;Cotado / Captura;Vesícula de Pukei-Pukei+;1;14.0
Pukei-Pukei;HR;Cotado / Captura;Cola de Pukei-Pukei;1;12.0
Pukei-Pukei;HR;Cotado / Captura;Gema wyvern pájaro;1;5.0
Pukei-Pukei;HR;Romper: Cabeza;Vesícula de Pukei-Pukei+;1;75.0
Pukei-Pukei;HR;Romper: Cabeza;Escama de Pukei-Pukei+;2;25.0
Pukei-Pukei;HR;Romper: Alas;Ala de Pukei-Pukei;1;80.0
Pukei-Pukei;HR;Romper: Alas;Escama de Pukei-Pukei+;1;20.0
Pukei-Pukei;HR;Romper: Espalda;Coraza de Pukei-Pukei;1;80.0
Pukei-Pukei;HR;Romper: Espalda;Escama de Pukei-Pukei+;1;20.0
Pukei-Pukei;HR;Destello brillante;Escama de Pukei-Pukei+;1;50.0
Pukei-Pukei;HR;Destello brillante;Ala de Pukei-Pukei;1;28.0
Pukei-Pukei;HR;Destello brillante;Lágrima de wyvern;1;22.0
Pukei-Pukei;HR;Cortado: cola;Cola de Pukei-Pukei;1;80.0
Pukei-Pukei;HR;Cortado: cola;Escama de Pukei-Pukei+;1;20.0
Pukei-Pukei;HR;Camarada;Escama de Pukei-Pukei+;1;50.0
Pukei-Pukei;HR;Camarada;Ala de Pukei-Pukei;1;28.0
Pukei-Pukei;HR;Camarada;Lágrima de wyvern;1;22.0
Pukei-Pukei;HR;Cortabolsas;Escama de Pukei-Pukei+;1;43.0
Pukei-Pukei;HR;Cortabolsas;Coraza de Pukei-Pukei;1;32.0
Pukei-Pukei;HR;Cortabolsas;Ala de Pukei-Pukei;1;23.0
Pukei-Pukei;HR;Cortabolsas;Gema wyvern pájaro;1;2.0
Pukei-Pukei;HR;Manto de bandido ;Escama grande;1;70.0
Pukei-Pukei;HR;Manto de bandido ;Escama bonita;1;30.0
Pukei-Pukei;HR;Investigación (Bronce);Coraza de Pukei-Pukei;1;24.0
Pukei-Pukei;HR;Investigación (Bronce);Escama de Pukei-Pukei+;1;19.0
Pukei-Pukei;HR;Investigación (Bronce);Vesícula tóxica;1;19.0
Pukei-Pukei;HR;Investigación (Bronce);Ala de Pukei-Pukei;1;16.0
Pukei-Pukei;HR;Investigación (Bronce);Hueso afilado;2;10.0
Pukei-Pukei;HR;Investigación (Bronce);Vesícula de Pukei-Pukei+;1;9.0
Pukei-Pukei;HR;Investigación (Bronce);Gema wyvern pájaro;1;3.0
Pukei-Pukei;HR;Investigación (Plata);Vesícula de Pukei-Pukei+;1;25.0
Pukei-Pukei;HR;Investigación (Plata);Ala de Pukei-Pukei;1;22.0
Pukei-Pukei;HR;Investigación (Plata);Coraza de Pukei-Pukei;2;14.0
Pukei-Pukei;HR;Investigación (Plata);Escama de Pukei-Pukei+;2;14.0
Pukei-Pukei;HR;Investigación (Plata);Vesícula tóxica;2;14.0
Pukei-Pukei;HR;Investigación (Plata);Gema wyvern pájaro;1;11.0
Pukei-Pukei;HR;Investigación (Oro);Vesícula de Pukei-Pukei+;1;25.0
Pukei-Pukei;HR;Investigación (Oro);Ala de Pukei-Pukei;1;22.0
Pukei-Pukei;HR;Investigación (Oro);Gema wyvern pájaro;1;17.0
Pukei-Pukei;HR;Investigación (Oro);Coraza de Pukei-Pukei;3;14.0
Pukei-Pukei;HR;Investigación (Oro);Vesícula tóxica;3;12.0
Pukei-Pukei;HR;Investigación (Oro);Escama de Pukei-Pukei+;3;10.0
Pukei-Pukei;HR;Investigación (Morado);Joya misteriosa;1;55.0
Pukei-Pukei;HR;Investigación (Morado);Joya brillante;1;25.0
Pukei-Pukei;HR;Investigación (Morado);Joya gastada;1;15.0
Pukei-Pukei;HR;Investigación (Morado);Joya deforme;1;5.0
Pukei-Pukei;MR;Quitar;Esquirla de Pukei-Pukei;1;100.0
Pukei-Pukei;MR;Cotado / Captura;Esquirla de Pukei-Pukei;1;29.0
Pukei-Pukei;MR;Cotado / Captura;Córtex de Pukei-Pukei;1;22.0
Pukei-Pukei;MR;Cotado / Captura;Aladura de Pukei-Pukei;1;18.0
Pukei-Pukei;MR;Cotado / Captura;Vesícula grande de Pukei-Pukei;1;14.0
Pukei-Pukei;MR;Cotado / Captura;Látigo de Pukei-Pukei;1;12.0
Pukei-Pukei;MR;Cotado / Captura;Gema mística de wyvern;1;5.0
Pukei-Pukei;MR;Romper: Cabeza;Vesícula grande de Pukei-Pukei;1;75.0
Pukei-Pukei;MR;Romper: Cabeza;Esquirla de Pukei-Pukei;2;25.0
Pukei-Pukei;MR;Romper: Alas;Aladura de Pukei-Pukei;1;80.0
Pukei-Pukei;MR;Romper: Alas;Esquirla de Pukei-Pukei;1;20.0
Pukei-Pukei;MR;Romper: Espalda;Córtex de Pukei-Pukei;1;80.0
Pukei-Pukei;MR;Romper: Espalda;Esquirla de Pukei-Pukei;1;20.0
Pukei-Pukei;MR;Destello brillante;Vesícula de veneno mortal;1;50.0
Pukei-Pukei;MR;Destello brillante;Aladura de Pukei-Pukei;1;28.0
Pukei-Pukei;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Pukei-Pukei;MR;Cortado: cola;Látigo de Pukei-Pukei;1;80.0
Pukei-Pukei;MR;Cortado: cola;Esquirla de Pukei-Pukei;1;20.0
Pukei-Pukei;MR;Camarada;Esquirla de Pukei-Pukei;1;50.0
Pukei-Pukei;MR;Camarada;Aladura de Pukei-Pukei;1;28.0
Pukei-Pukei;MR;Camarada;Lágrima de wyvern G;1;22.0
Pukei-Pukei;MR;Cortabolsas;Esquirla de Pukei-Pukei;1;43.0
Pukei-Pukei;MR;Cortabolsas;Córtex de Pukei-Pukei;1;32.0
Pukei-Pukei;MR;Cortabolsas;Aladura de Pukei-Pukei;1;23.0
Pukei-Pukei;MR;Cortabolsas;Gema mística de wyvern;1;2.0
Pukei-Pukei;MR;Manto de bandido ;Escama bonita;1;70.0
Pukei-Pukei;MR;Manto de bandido ;Escama lustrosa;1;30.0
Pukei-Pukei;MR;Investigación (Bronce);Córtex de Pukei-Pukei;1;29.0
Pukei-Pukei;MR;Investigación (Bronce);Esquirla de Pukei-Pukei;1;21.0
Pukei-Pukei;MR;Investigación (Bronce);Vesícula de veneno mortal;1;21.0
Pukei-Pukei;MR;Investigación (Bronce);Aladura de Pukei-Pukei;1;15.0
Pukei-Pukei;MR;Investigación (Bronce);Vesícula grande de Pukei-Pukei;1;11.0
Pukei-Pukei;MR;Investigación (Bronce);Gema mística de wyvern;1;3.0
Pukei-Pukei;MR;Investigación (Plata);Vesícula grande de Pukei-Pukei;1;25.0
Pukei-Pukei;MR;Investigación (Plata);Aladura de Pukei-Pukei;1;22.0
Pukei-Pukei;MR;Investigación (Plata);Córtex de Pukei-Pukei;2;14.0
Pukei-Pukei;MR;Investigación (Plata);Esquirla de Pukei-Pukei;2;14.0
Pukei-Pukei;MR;Investigación (Plata);Vesícula de veneno mortal;2;14.0
Pukei-Pukei;MR;Investigación (Plata);Gema mística de wyvern;1;11.0
Pukei-Pukei;MR;Investigación (Oro);Vesícula grande de Pukei-Pukei;1;25.0
Pukei-Pukei;MR;Investigación (Oro);Aladura de Pukei-Pukei;1;22.0
Pukei-Pukei;MR;Investigación (Oro);Gema mística de wyvern;1;17.0
Pukei-Pukei;MR;Investigación (Oro);Córtex de Pukei-Pukei;3;14.0
Pukei-Pukei;MR;Investigación (Oro);Vesícula de veneno mortal;3;12.0
Pukei-Pukei;MR;Investigación (Oro);Esquirla de Pukei-Pukei;3;10.0
Pukei-Pukei;MR;Investigación (Morado);Joya ancestral;1;70.0
Pukei-Pukei;MR;Investigación (Morado);Joya tallada;1;30.0
Pukei-Pukei;MR;Tierras del destino (Bajo);Hueso de dracovena feroz;1;63.0
Pukei-Pukei;MR;Tierras del destino (Bajo);Vesícula de veneno aromática;1;37.0
Pukei-Pukei;MR;Tierras del destino (Medio);Vesícula de veneno aromática;1;63.0
Pukei-Pukei;MR;Tierras del destino (Medio);Hueso de dracovena feroz;1;37.0
Pukei-Pukei;MR;Tierras del destino (Alto);Vesícula de veneno aromática;1;100.0
Pukei-Pukei;MR;Tierras del destino (Curtido);Vesícula de veneno curtida;1;56.0
Pukei-Pukei;MR;Tierras del destino (Curtido);Trafagohueso vena espiritual;1;27.0
Pukei-Pukei;MR;Tierras del destino (Curtido);Esquirla de gema vena espiritual;1;17.0
Barroth;LR;Quitar;Caparazón de Barroth;1;100.0
Barroth;LR;Cotado / Captura;Caparazón de Barroth;1;31.0
Barroth;LR;Cotado / Captura;Cresta de Barroth;1;24.0
Barroth;LR;Cotado / Captura;Garra de Barroth;1;18.0
Barroth;LR;Cotado / Captura;Cuero cabelludo de Barroth;1;15.0
Barroth;LR;Cotado / Captura;Cola de Barroth;1;12.0
Barroth;LR;Romper: Pata delantera;Garra de Barroth;1;100.0
Barroth;LR;Romper: Pata trasera;Caparazón de Barroth;2;100.0
Barroth;LR;Destello brillante;Barro fértil;1;50.0
Barroth;LR;Destello brillante;Caparazón de Barroth;1;28.0
Barroth;LR;Destello brillante;Lágrima de wyvern;1;22.0
Barroth;LR;Cortado: cola;Cola de Barroth;1;80.0
Barroth;LR;Cortado: cola;Caparazón de Barroth;1;20.0
Barroth;LR;Quitar;Cuero cabelludo de Barroth;1;80.0
Barroth;LR;Quitar;Cresta de Barroth;1;20.0
Barroth;LR;Camarada;Barro fértil;1;50.0
Barroth;LR;Camarada;Caparazón de Barroth;1;28.0
Barroth;LR;Camarada;Lágrima de wyvern;1;22.0
Barroth;LR;Cortabolsas;Caparazón de Barroth;1;37.0
Barroth;LR;Cortabolsas;Cresta de Barroth;1;30.0
Barroth;LR;Cortabolsas;Garra de Barroth;1;18.0
Barroth;LR;Cortabolsas;Barro fértil;1;15.0
Barroth;LR;Manto de bandido ;Escama grande;1;100.0
Barroth;LR;Investigación (Bronce);Cresta de Barroth;1;26.0
Barroth;LR;Investigación (Bronce);Caparazón de Barroth;1;20.0
Barroth;LR;Investigación (Bronce);Garra de Barroth;1;16.0
Barroth;LR;Investigación (Bronce);Barro fértil;1;16.0
Barroth;LR;Investigación (Bronce);Hueso monstruo mediano;1;13.0
Barroth;LR;Investigación (Bronce);Cuero cabelludo de Barroth;1;9.0
Barroth;LR;Investigación (Plata);Garra de Barroth;1;22.0
Barroth;LR;Investigación (Plata);Cresta de Barroth;2;18.0
Barroth;LR;Investigación (Plata);Cuero cabelludo de Barroth;1;18.0
Barroth;LR;Investigación (Plata);Cola de Barroth;1;16.0
Barroth;LR;Investigación (Plata);Caparazón de Barroth;2;14.0
Barroth;LR;Investigación (Plata);Barro fértil;2;12.0
Barroth;LR;Investigación (Oro);Garra de Barroth;1;24.0
Barroth;LR;Investigación (Oro);Cuero cabelludo de Barroth;1;22.0
Barroth;LR;Investigación (Oro);Cola de Barroth;1;20.0
Barroth;LR;Investigación (Oro);Cresta de Barroth;3;14.0
Barroth;LR;Investigación (Oro);Caparazón de Barroth;3;10.0
Barroth;LR;Investigación (Oro);Barro fértil;3;10.0
Barroth;HR;Quitar;Coraza de Barroth;1;100.0
Barroth;HR;Cotado / Captura;Coraza de Barroth;1;30.0
Barroth;HR;Cotado / Captura;Cresta de Barroth+;1;24.0
Barroth;HR;Cotado / Captura;Garra de Barroth+;1;18.0
Barroth;HR;Cotado / Captura;Cuero cabelludo de Barroth;1;15.0
Barroth;HR;Cotado / Captura;Cola de Barroth;1;11.0
Barroth;HR;Cotado / Captura;Gema de wyvern;1;2.0
Barroth;HR;Romper: Pata delantera;Garra de Barroth+;1;100.0
Barroth;HR;Romper: Pata trasera;Coraza de Barroth;2;100.0
Barroth;HR;Destello brillante;Barro fértil;1;50.0
Barroth;HR;Destello brillante;Coraza de Barroth;1;28.0
Barroth;HR;Destello brillante;Lágrima de wyvern;1;22.0
Barroth;HR;Cortado: cola;Cola de Barroth;1;80.0
Barroth;HR;Cortado: cola;Coraza de Barroth;1;20.0
Barroth;HR;Quitar;Cuero cabelludo de Barroth;1;80.0
Barroth;HR;Quitar;Cresta de Barroth+;1;20.0
Barroth;HR;Camarada;Barro fértil;1;50.0
Barroth;HR;Camarada;Coraza de Barroth;1;28.0
Barroth;HR;Camarada;Lágrima de wyvern;1;22.0
Barroth;HR;Cortabolsas;Coraza de Barroth;1;43.0
Barroth;HR;Cortabolsas;Cresta de Barroth+;1;32.0
Barroth;HR;Cortabolsas;Garra de Barroth+;1;23.0
Barroth;HR;Cortabolsas;Gema de wyvern;1;2.0
Barroth;HR;Manto de bandido ;Escama grande;1;70.0
Barroth;HR;Manto de bandido ;Escama bonita;1;30.0
Barroth;HR;Investigación (Bronce);Cresta de Barroth+;1;25.0
Barroth;HR;Investigación (Bronce);Coraza de Barroth;1;20.0
Barroth;HR;Investigación (Bronce);Garra de Barroth+;1;16.0
Barroth;HR;Investigación (Bronce);Hueso afilado;1;15.0
Barroth;HR;Investigación (Bronce);Barro fértil;2;12.0
Barroth;HR;Investigación (Bronce);Cuero cabelludo de Barroth;1;11.0
Barroth;HR;Investigación (Bronce);Gema de wyvern;1;1.0
Barroth;HR;Investigación (Plata);Garra de Barroth+;1;26.0
Barroth;HR;Investigación (Plata);Cresta de Barroth+;2;18.0
Barroth;HR;Investigación (Plata);Cuero cabelludo de Barroth;2;18.0
Barroth;HR;Investigación (Plata);Cola de Barroth;1;16.0
Barroth;HR;Investigación (Plata);Coraza de Barroth;2;14.0
Barroth;HR;Investigación (Plata);Gema de wyvern;1;8.0
Barroth;HR;Investigación (Oro);Garra de Barroth+;1;26.0
Barroth;HR;Investigación (Oro);Cuero cabelludo de Barroth;2;18.0
Barroth;HR;Investigación (Oro);Cola de Barroth;1;16.0
Barroth;HR;Investigación (Oro);Gema de wyvern;1;16.0
Barroth;HR;Investigación (Oro);Cresta de Barroth+;3;14.0
Barroth;HR;Investigación (Oro);Coraza de Barroth;3;10.0
Barroth;HR;Investigación (Morado);Joya misteriosa;1;55.0
Barroth;HR;Investigación (Morado);Joya brillante;1;25.0
Barroth;HR;Investigación (Morado);Joya gastada;1;15.0
Barroth;HR;Investigación (Morado);Joya deforme;1;5.0
Barroth;MR;Quitar;Córtex de Barroth;1;100.0
Barroth;MR;Cotado / Captura;Córtex de Barroth;1;29.0
Barroth;MR;Cotado / Captura;Espinazo de Barroth;1;23.0
Barroth;MR;Cotado / Captura;Garra dura de Barroth;1;17.0
Barroth;MR;Cotado / Captura;Corona de Barroth;1;14.0
Barroth;MR;Cotado / Captura;Látigo de Barroth;1;10.0
Barroth;MR;Cotado / Captura;Gema de wyvern;1;5.0
Barroth;MR;Cotado / Captura;Gran gema de wyvern;1;2.0
Barroth;MR;Romper: Pata delantera;Garra dura de Barroth;1;100.0
Barroth;MR;Romper: Pata trasera;Córtex de Barroth;2;100.0
Barroth;MR;Destello brillante;Barro enriquecido;1;50.0
Barroth;MR;Destello brillante;Córtex de Barroth;1;28.0
Barroth;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Barroth;MR;Cortado: cola;Látigo de Barroth;1;80.0
Barroth;MR;Cortado: cola;Córtex de Barroth;1;20.0
Barroth;MR;Camarada;Barro enriquecido;1;50.0
Barroth;MR;Camarada;Córtex de Barroth;1;28.0
Barroth;MR;Camarada;Lágrima de wyvern G;1;22.0
Barroth;MR;Cortabolsas;Córtex de Barroth;1;43.0
Barroth;MR;Cortabolsas;Espinazo de Barroth;1;32.0
Barroth;MR;Cortabolsas;Garra dura de Barroth;1;23.0
Barroth;MR;Cortabolsas;Gran gema de wyvern;1;2.0
Barroth;MR;Manto de bandido ;Escama bonita;1;70.0
Barroth;MR;Manto de bandido ;Escama lustrosa;1;30.0
Barroth;MR;Investigación (Bronce);Espinazo de Barroth;1;30.0
Barroth;MR;Investigación (Bronce);Córtex de Barroth;1;21.0
Barroth;MR;Investigación (Bronce);Barro enriquecido;1;20.0
Barroth;MR;Investigación (Bronce);Garra dura de Barroth;1;16.0
Barroth;MR;Investigación (Bronce);Corona de Barroth;1;11.0
Barroth;MR;Investigación (Bronce);Gran gema de wyvern;1;2.0
Barroth;MR;Investigación (Plata);Garra dura de Barroth;1;26.0
Barroth;MR;Investigación (Plata);Espinazo de Barroth;2;18.0
Barroth;MR;Investigación (Plata);Corona de Barroth;2;18.0
Barroth;MR;Investigación (Plata);Látigo de Barroth;1;16.0
Barroth;MR;Investigación (Plata);Córtex de Barroth;2;14.0
Barroth;MR;Investigación (Plata);Gran gema de wyvern;1;8.0
Barroth;MR;Investigación (Oro);Garra dura de Barroth;1;26.0
Barroth;MR;Investigación (Oro);Corona de Barroth;2;18.0
Barroth;MR;Investigación (Oro);Látigo de Barroth;1;16.0
Barroth;MR;Investigación (Oro);Gran gema de wyvern;1;16.0
Barroth;MR;Investigación (Oro);Espinazo de Barroth;3;14.0
Barroth;MR;Investigación (Oro);Córtex de Barroth;3;10.0
Barroth;MR;Investigación (Morado);Joya ancestral;1;70.0
Barroth;MR;Investigación (Morado);Joya tallada;1;30.0
Barroth;MR;Tierras del destino (Bajo);Hueso de dracovena feroz;1;63.0
Barroth;MR;Tierras del destino (Bajo);Corona de barro;1;37.0
Barroth;MR;Tierras del destino (Medio);Corona de barro;1;63.0
Barroth;MR;Tierras del destino (Medio);Hueso de dracovena feroz;1;37.0
Barroth;MR;Tierras del destino (Alto);Corona de barro;1;100.0
Barroth;MR;Tierras del destino (Curtido);Corona curtida;1;56.0
Barroth;MR;Tierras del destino (Curtido);Trafagohueso vena espiritual;1;27.0
Barroth;MR;Tierras del destino (Curtido);Esquirla de gema vena espiritual;1;17.0
Jyuratodus;LR;Quitar;Escama de Jyuratodus;1;100.0
Jyuratodus;LR;Cotado / Captura;Escama de Jyuratodus;1;36.0
Jyuratodus;LR;Cotado / Captura;Caparazón de Jyuratodus;1;28.0
Jyuratodus;LR;Cotado / Captura;Aleta de Jyuratodus;1;21.0
Jyuratodus;LR;Cotado / Captura;Colmillo de Jyuratodus;1;15.0
Jyuratodus;LR;Romper: Cabeza;Colmillo de Jyuratodus;1;100.0
Jyuratodus;LR;Romper: Espalda;Aleta de Jyuratodus;1;100.0
Jyuratodus;LR;Destello brillante;Escama de Jyuratodus;1;50.0
Jyuratodus;LR;Destello brillante;Aleta de Jyuratodus;1;28.0
Jyuratodus;LR;Destello brillante;Lágrima de wyvern;1;22.0
Jyuratodus;LR;Camarada;Escama de Jyuratodus;1;50.0
Jyuratodus;LR;Camarada;Aleta de Jyuratodus;1;28.0
Jyuratodus;LR;Camarada;Lágrima de wyvern;1;22.0
Jyuratodus;LR;Cortabolsas;Escama de Jyuratodus;1;43.0
Jyuratodus;LR;Cortabolsas;Caparazón de Jyuratodus;1;35.0
Jyuratodus;LR;Cortabolsas;Colmillo de Jyuratodus;1;22.0
Jyuratodus;LR;Manto de bandido ;Escama grande;1;100.0
Jyuratodus;LR;Investigación (Bronce);Caparazón de Jyuratodus;1;27.0
Jyuratodus;LR;Investigación (Bronce);Escama de Jyuratodus;1;21.0
Jyuratodus;LR;Investigación (Bronce);Vesícula acuosa;1;18.0
Jyuratodus;LR;Investigación (Bronce);Colmillo de Jyuratodus;1;15.0
Jyuratodus;LR;Investigación (Bronce);Hueso monstruo mediano;2;10.0
Jyuratodus;LR;Investigación (Bronce);Aleta de Jyuratodus;1;9.0
Jyuratodus;LR;Investigación (Plata);Colmillo de Jyuratodus;1;32.0
Jyuratodus;LR;Investigación (Plata);Aleta de Jyuratodus;1;25.0
Jyuratodus;LR;Investigación (Plata);Caparazón de Jyuratodus;2;18.0
Jyuratodus;LR;Investigación (Plata);Vesícula acuosa;2;14.0
Jyuratodus;LR;Investigación (Plata);Escama de Jyuratodus;2;11.0
Jyuratodus;LR;Investigación (Oro);Colmillo de Jyuratodus;1;36.0
Jyuratodus;LR;Investigación (Oro);Aleta de Jyuratodus;1;30.0
Jyuratodus;LR;Investigación (Oro);Caparazón de Jyuratodus;3;14.0
Jyuratodus;LR;Investigación (Oro);Vesícula acuosa;3;12.0
Jyuratodus;LR;Investigación (Oro);Escama de Jyuratodus;3;8.0
Jyuratodus;HR;Quitar;Escama de Jyuratodus+;1;100.0
Jyuratodus;HR;Cotado / Captura;Escama de Jyuratodus+;1;36.0
Jyuratodus;HR;Cotado / Captura;Coraza de Jyuratodus;1;27.0
Jyuratodus;HR;Cotado / Captura;Aleta de Jyuratodus+;1;20.0
Jyuratodus;HR;Cotado / Captura;Colmillo de Jyuratodus+;1;15.0
Jyuratodus;HR;Cotado / Captura;Gema de wyvern;1;2.0
Jyuratodus;HR;Romper: Cabeza;Colmillo de Jyuratodus+;1;100.0
Jyuratodus;HR;Romper: Espalda;Aleta de Jyuratodus+;1;100.0
Jyuratodus;HR;Destello brillante;Escama de Jyuratodus+;1;50.0
Jyuratodus;HR;Destello brillante;Aleta de Jyuratodus+;1;28.0
Jyuratodus;HR;Destello brillante;Lágrima de wyvern;1;22.0
Jyuratodus;HR;Camarada;Escama de Jyuratodus+;1;50.0
Jyuratodus;HR;Camarada;Aleta de Jyuratodus+;1;28.0
Jyuratodus;HR;Camarada;Lágrima de wyvern;1;22.0
Jyuratodus;HR;Cortabolsas;Escama de Jyuratodus+;1;41.0
Jyuratodus;HR;Cortabolsas;Coraza de Jyuratodus;1;35.0
Jyuratodus;HR;Cortabolsas;Colmillo de Jyuratodus+;1;22.0
Jyuratodus;HR;Cortabolsas;Gema de wyvern;1;2.0
Jyuratodus;HR;Manto de bandido ;Escama grande;1;70.0
Jyuratodus;HR;Manto de bandido ;Escama bonita;1;30.0
Jyuratodus;HR;Investigación (Bronce);Coraza de Jyuratodus;1;26.0
Jyuratodus;HR;Investigación (Bronce);Escama de Jyuratodus+;1;21.0
Jyuratodus;HR;Investigación (Bronce);Vesícula torrencial;1;18.0
Jyuratodus;HR;Investigación (Bronce);Colmillo de Jyuratodus+;1;15.0
Jyuratodus;HR;Investigación (Bronce);Hueso afilado;2;10.0
Jyuratodus;HR;Investigación (Bronce);Aleta de Jyuratodus+;1;9.0
Jyuratodus;HR;Investigación (Bronce);Gema de wyvern;1;1.0
Jyuratodus;HR;Investigación (Plata);Colmillo de Jyuratodus+;1;32.0
Jyuratodus;HR;Investigación (Plata);Aleta de Jyuratodus+;1;23.0
Jyuratodus;HR;Investigación (Plata);Coraza de Jyuratodus;2;14.0
